User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Plan Duration,Total Watch Time
363,Basic,5.99,2021-08-06,2022-01-12,35,Female,Smart TV,30,169
364,Basic,5.99,2021-12-12,2021-12-13,43,Female,Laptop,60,107
365,Standard,16.49,2022-10-30,2022-11-15,69,Other,Smart TV,30,338
366,Standard,16.49,2022-06-20,2022-08-07,19,Other,Desktop,60,548
367,Basic,5.99,2023-05-22,2023-06-27,64,Female,Mobile,30,33
368,Premium,20.99,2023-05-23,2023-07-20,41,Other,Laptop,90,103
369,Standard,16.49,2023-04-26,2023-05-29,33,Female,Mobile,90,178
370,Standard,16.49,2023-03-02,2023-05-09,32,Female,Laptop,90,61
371,Standard,16.49,2023-04-25,2023-07-19,22,Male,Tablet,90,87
372,Premium,20.99,2021-09-25,2022-10-20,43,Female,Smart TV,90,72
373,Basic,5.99,2022-04-17,2023-03-27,26,Male,Smart TV,30,87
374,Basic,5.99,2022-11-25,2023-06-29,31,Female,Mobile,60,61
375,Premium,20.99,2023-01-08,2023-02-12,27,Male,Mobile,90,6553
376,Basic,5.99,2023-07-13,2023-07-29,29,Male,Mobile,60,978
377,Standard,16.49,2021-10-27,2023-02-02,96,Female,Mobile,30,547
378,Standard,16.49,2022-01-13,2022-03-26,44,Female,Desktop,60,821
379,Premium,20.99,2021-10-29,2022-07-25,43,Male,Mobile,90,186
380,Standard,16.49,2022-02-25,2022-06-30,33,Female,Smart TV,30,106
381,Standard,16.49,2021-12-27,2022-08-26,30,Female,Smart TV,60,630
382,Standard,16.49,2021-12-31,2023-04-21,61,Male,Smart TV,60,658
383,Premium,20.99,2022-01-29,2022-05-20,40,Male,Mobile,30,21
384,Standard,16.49,2022-04-20,2022-07-01,18,Male,Mobile,30,35
385,Premium,20.99,2023-01-22,2023-04-16,33,Female,Mobile,60,6
386,Standard,16.49,2022-07-13,2022-12-31,36,Female,Smart TV,30,81
387,Premium,20.99,2023-03-14,2023-06-23,51,Other,Smart TV,60,99
388,Premium,20.99,2022-10-08,2023-07-07,39,Female,Smart TV,90,694
389,Basic,5.99,2022-06-24,2022-08-13,64,Male,Mobile,30,28
390,Standard,16.49,2022-08-14,2022-10-02,21,Female,Mobile,30,14
391,Standard,16.49,2023-05-05,2023-06-13,34,Female,Laptop,30,38
392,Standard,16.49,2022-02-10,2023-07-09,64,Male,Desktop,60,502
393,Premium,20.99,2023-01-24,2023-03-23,29,Male,Smart TV,60,414
394,Basic,5.99,2022-09-21,2023-06-04,43,Female,Tablet,60,61
395,Basic,5.99,2022-12-07,2023-05-24,58,Male,Tablet,30,1004
396,Premium,20.99,2022-04-22,2022-09-16,34,Female,Mobile,60,391
397,Premium,20.99,2022-07-16,2022-08-21,28,Female,Tablet,90,516
398,Premium,20.99,2022-12-21,2023-05-30,18,Female,Smart TV,30,146
399,Standard,16.49,2022-08-27,2022-10-31,43,Male,Mobile,60,27
400,Standard,16.49,2022-09-11,2022-09-17,22,Other,Mobile,60,24
401,Standard,16.49,2023-01-26,2023-06-08,24,Other,Smart TV,30,199
402,Premium,20.99,2022-01-11,2023-05-02,56,Male,Mobile,60,200
403,Standard,16.49,2023-01-12,2023-04-16,39,Other,Smart TV,60,92
404,Premium,20.99,2021-09-09,2022-09-30,36,Female,Smart TV,30,106
405,Standard,16.49,2022-02-27,2023-03-23,20,Male,Tablet,60,139
406,Basic,5.99,2022-09-30,2023-07-01,46,Male,Mobile,30,166
407,Premium,20.99,2023-04-16,2023-06-04,30,Male,Mobile,90,1136
408,Standard,16.49,2023-06-14,2023-06-20,22,Female,Smart TV,30,91
409,Premium,20.99,2022-12-25,2023-02-22,31,Female,Desktop,60,301
410,Standard,16.49,2023-07-05,2023-07-05,75,Female,Mobile,30,115
411,Basic,5.99,2021-10-19,2022-11-25,31,Female,Smart TV,60,554
412,Premium,20.99,2023-01-30,2023-02-04,75,Female,Laptop,90,683
413,Basic,5.99,2023-06-05,2023-06-25,34,Female,Mobile,30,210
414,Premium,20.99,2022-11-27,2023-04-12,48,Female,Laptop,30,63
415,Premium,20.99,2022-07-20,2022-09-27,90,Male,Mobile,60,54
416,Premium,20.99,2021-09-28,2023-07-18,44,Female,Tablet,60,208
417,Premium,20.99,2023-05-25,2023-06-26,62,Male,Laptop,30,628
418,Standard,16.49,2023-06-16,2023-06-23,28,Male,Smart TV,60,4836
419,Premium,20.99,2022-06-09,2023-04-06,31,Male,Laptop,30,72
420,Premium,20.99,2022-03-13,2022-12-24,45,Female,Smart TV,60,73
421,Premium,20.99,2023-04-09,2023-07-14,43,Female,Mobile,30,597
422,Standard,16.49,2021-12-20,2022-02-03,30,Other,Desktop,90,999
423,Premium,20.99,2022-08-08,2023-01-04,18,Other,Tablet,30,1295
424,Basic,5.99,2023-02-24,2023-06-03,46,Female,Tablet,30,606
425,Standard,16.49,2023-02-22,2023-04-04,15,Other,Mobile,90,3989
426,Standard,16.49,2022-07-07,2022-09-28,49,Female,Mobile,90,538
427,Standard,16.49,2022-02-28,2023-03-18,32,Male,Mobile,30,53
428,Premium,20.99,2021-12-07,2022-07-23,13,Male,Laptop,30,39
429,Standard,16.49,2022-10-12,2023-04-08,63,Female,Smart TV,90,662
430,Premium,20.99,2022-04-06,2022-05-28,60,Other,Smart TV,60,619
431,Basic,5.99,2021-10-12,2023-07-07,20,Female,Mobile,60,16
432,Standard,16.49,2023-03-11,2023-04-11,27,Male,Mobile,90,156
433,Standard,16.49,2022-10-29,2022-11-03,23,Female,Tablet,90,108
434,Premium,20.99,2022-07-05,2023-01-04,22,Male,Tablet,90,37
435,Premium,20.99,2021-09-29,2022-05-29,54,Male,Smart TV,30,772
436,Premium,20.99,2023-05-27,2023-06-12,53,Female,Smart TV,30,14
437,Basic,5.99,2022-03-16,2022-10-31,45,Male,Mobile,60,124
438,Premium,20.99,2021-08-05,2022-08-20,53,Male,Mobile,90,81
439,Basic,5.99,2022-07-25,2023-06-04,82,Other,Tablet,30,89
440,Basic,5.99,2023-07-20,2023-07-23,95,Other,Mobile,60,3
441,Premium,20.99,2023-04-18,2023-07-09,36,Other,Mobile,30,552
442,Premium,20.99,2022-12-21,2023-03-05,40,Male,Smart TV,90,19
443,Standard,16.49,2023-06-02,2023-07-10,33,Female,Mobile,90,81
444,Premium,20.99,2021-08-21,2022-08-07,59,Female,Laptop,30,101
445,Standard,16.49,2023-04-17,2023-07-02,54,Male,Mobile,30,8
446,Premium,20.99,2022-11-11,2023-02-01,31,Other,Mobile,30,309
447,Basic,5.99,2021-12-14,2023-04-09,28,Other,Smart TV,30,137
448,Basic,5.99,2023-07-19,2023-07-28,57,Female,Laptop,30,20
449,Standard,16.49,2021-12-14,2022-11-18,56,Female,Tablet,60,401
450,Premium,20.99,2022-12-27,2023-07-13,36,Female,Laptop,60,64
451,Premium,20.99,2022-12-17,2023-03-11,29,Other,Mobile,90,706
452,Basic,5.99,2021-10-20,2023-03-10,24,Female,Mobile,90,99
453,Premium,20.99,2022-04-30,2022-10-11,37,Male,Tablet,60,542
454,Basic,5.99,2023-04-23,2023-05-30,38,Male,Tablet,30,181
455,Premium,20.99,2023-05-03,2023-05-10,51,Female,Laptop,30,110
456,Standard,16.49,2022-01-02,2022-10-23,85,Male,Smart TV,30,368
457,Premium,20.99,2022-09-15,2022-10-30,60,Female,Smart TV,60,1258
458,Basic,5.99,2022-09-01,2023-01-10,59,Male,Mobile,60,413
459,Premium,20.99,2023-07-17,2023-07-29,51,Female,Tablet,60,60
460,Basic,5.99,2022-03-05,2022-03-25,59,Other,Tablet,60,400
461,Basic,5.99,2023-03-08,2023-07-07,30,Other,Desktop,60,84
462,Basic,5.99,2022-02-15,2022-04-29,18,Male,Laptop,60,586
463,Standard,16.49,2022-12-05,2023-05-31,50,Female,Mobile,60,4116
464,Standard,16.49,2022-05-05,2022-12-11,34,Female,Smart TV,30,1002
465,Premium,20.99,2023-03-30,2023-05-14,31,Female,Laptop,60,189
466,Premium,20.99,2022-11-29,2023-05-12,36,Female,Tablet,90,103
467,Standard,16.49,2023-04-06,2023-05-29,29,Female,Laptop,30,711
468,Standard,16.49,2023-04-22,2023-05-28,34,Female,Mobile,30,8358
469,Basic,5.99,2022-05-07,2023-06-12,41,Male,Mobile,30,102
470,Basic,5.99,2023-06-20,2023-06-24,27,Other,Desktop,90,454
471,Standard,16.49,2022-08-03,2023-01-24,36,Female,Laptop,30,228
472,Basic,5.99,2021-08-01,2022-07-05,83,Male,Laptop,60,101
473,Premium,20.99,2022-02-01,2022-06-22,33,Female,Mobile,30,315
474,Standard,16.49,2023-05-14,2023-07-17,74,Male,Mobile,60,40
475,Premium,20.99,2023-05-05,2023-05-18,38,Female,Desktop,30,16
476,Premium,20.99,2021-09-10,2022-07-05,45,Female,Smart TV,90,601
477,Standard,16.49,2023-07-12,2023-07-15,21,Female,Laptop,30,72
478,Premium,20.99,2022-10-12,2023-07-02,56,Male,Mobile,30,196
479,Premium,20.99,2022-06-25,2023-05-18,16,Female,Mobile,60,138
480,Standard,16.49,2022-09-06,2022-10-07,61,Female,Mobile,30,34
481,Standard,16.49,2022-01-09,2022-10-28,24,Other,Desktop,60,89
482,Standard,16.49,2021-08-06,2023-02-25,27,Male,Laptop,90,93
483,Premium,20.99,2022-11-19,2023-02-04,55,Male,Smart TV,60,360
484,Basic,5.99,2023-03-12,2023-07-18,34,Other,Laptop,60,1204
485,Premium,20.99,2021-11-16,2023-04-08,51,Other,Laptop,60,10
486,Premium,20.99,2023-04-01,2023-05-06,86,Female,Desktop,30,246
487,Premium,20.99,2023-06-12,2023-07-12,31,Female,Mobile,90,1411
488,Standard,16.49,2022-07-18,2023-03-12,52,Female,Laptop,60,310
489,Standard,16.49,2022-09-11,2023-03-05,25,Female,Mobile,60,158
490,Basic,5.99,2023-06-23,2023-06-30,63,Male,Smart TV,30,44
491,Premium,20.99,2022-04-08,2023-02-19,49,Other,Smart TV,60,143
492,Standard,16.49,2022-09-17,2023-05-04,64,Female,Smart TV,30,246
493,Premium,20.99,2022-12-14,2023-05-13,15,Other,Laptop,60,3793
494,Premium,20.99,2021-08-13,2022-03-17,48,Male,Mobile,30,163
495,Standard,16.49,2022-03-04,2022-04-22,26,Female,Tablet,60,1167
496,Standard,16.49,2022-06-08,2023-02-24,25,Female,Mobile,30,6247
497,Premium,20.99,2022-01-03,2022-03-01,84,Male,Smart TV,30,712
498,Premium,20.99,2022-02-25,2022-08-14,25,Male,Mobile,90,224
499,Standard,16.49,2022-10-25,2023-03-05,57,Male,Mobile,30,68
500,Standard,16.49,2022-04-29,2023-01-29,27,Female,Smart TV,60,17
501,Premium,20.99,2023-07-11,2023-07-25,24,Female,Laptop,60,102
502,Premium,20.99,2022-09-03,2023-07-26,56,Female,Laptop,30,189
503,Premium,20.99,2023-04-27,2023-07-17,57,Female,Smart TV,90,553
504,Standard,16.49,2023-01-02,2023-02-06,74,Male,Smart TV,30,27
505,Standard,16.49,2023-07-28,2023-07-29,49,Other,Desktop,60,80
506,Standard,16.49,2022-03-07,2023-05-30,26,Other,Desktop,60,308
507,Standard,16.49,2023-02-09,2023-07-04,32,Female,Tablet,90,80
508,Basic,5.99,2022-12-22,2023-01-19,44,Male,Smart TV,30,217
509,Basic,5.99,2023-05-05,2023-06-16,24,Other,Mobile,90,137
510,Standard,16.49,2022-06-02,2022-11-24,35,Other,Tablet,30,46
511,Basic,5.99,2023-02-11,2023-07-10,23,Female,Mobile,60,108
512,Standard,16.49,2023-04-02,2023-04-10,26,Female,Laptop,60,580
513,Premium,20.99,2021-08-28,2022-03-19,13,Female,Mobile,60,104
514,Standard,16.49,2022-06-26,2023-02-11,39,Male,Smart TV,60,1105
515,Premium,20.99,2022-04-16,2022-10-14,23,Male,Mobile,30,306
516,Premium,20.99,2022-12-30,2023-07-02,62,Male,Smart TV,60,477
517,Basic,5.99,2022-11-23,2023-03-21,43,Male,Desktop,30,49
518,Standard,16.49,2022-05-12,2023-04-11,48,Male,Smart TV,30,668
519,Standard,16.49,2023-04-03,2023-07-25,23,Female,Tablet,30,288
520,Standard,16.49,2023-03-19,2023-06-29,32,Female,Mobile,90,17
521,Basic,5.99,2023-03-04,2023-05-08,21,Male,Tablet,90,77
522,Premium,20.99,2022-02-06,2023-04-06,20,Other,Laptop,90,13
523,Premium,20.99,2022-06-30,2023-02-17,25,Male,Desktop,90,54
524,Standard,16.49,2022-12-09,2023-04-14,27,Male,Mobile,60,148
525,Premium,20.99,2022-03-23,2023-04-11,61,Female,Smart TV,30,1000
526,Basic,5.99,2023-01-05,2023-03-12,16,Female,Laptop,30,32
527,Premium,20.99,2023-04-22,2023-05-01,18,Male,Smart TV,30,304
528,Standard,16.49,2022-07-02,2023-03-14,31,Female,Mobile,30,4
529,Standard,16.49,2022-08-06,2023-02-19,25,Female,Mobile,90,83
530,Premium,20.99,2022-12-16,2023-05-20,24,Male,Smart TV,60,369
531,Premium,20.99,2023-04-16,2023-05-31,40,Male,Smart TV,60,23
532,Premium,20.99,2023-04-23,2023-07-13,69,Male,Mobile,60,7146
533,Premium,20.99,2022-11-17,2023-04-12,27,Other,Smart TV,90,20
534,Premium,20.99,2022-10-14,2022-10-20,64,Male,Smart TV,60,78
535,Basic,5.99,2022-02-06,2023-04-01,30,Male,Mobile,30,234
536,Standard,16.49,2022-03-25,2023-07-14,38,Male,Tablet,30,608
537,Standard,16.49,2023-01-02,2023-04-16,62,Female,Desktop,60,459
538,Standard,16.49,2021-09-23,2023-02-15,17,Male,Mobile,60,149
539,Standard,16.49,2022-10-09,2023-05-03,28,Other,Smart TV,30,117
540,Standard,16.49,2021-09-05,2021-12-16,34,Female,Mobile,60,284
541,Standard,16.49,2021-11-21,2022-01-07,28,Male,Mobile,30,232
542,Standard,16.49,2022-01-23,2022-01-24,34,Female,Smart TV,90,139
543,Basic,5.99,2022-07-09,2022-10-22,41,Female,Mobile,60,205
544,Premium,20.99,2022-07-17,2023-06-10,59,Male,Tablet,60,544
545,Basic,5.99,2023-01-11,2023-03-20,53,Male,Tablet,30,19
546,Basic,5.99,2023-01-01,2023-02-15,45,Female,Smart TV,30,99
547,Basic,5.99,2023-06-21,2023-06-30,36,Male,Laptop,60,1110
548,Premium,20.99,2022-10-29,2023-02-15,20,Male,Smart TV,30,80
549,Standard,16.49,2023-01-13,2023-05-13,15,Female,Mobile,30,1370
550,Standard,16.49,2023-03-28,2023-07-17,21,Female,Smart TV,90,700
551,Standard,16.49,2022-07-23,2022-08-07,15,Female,Mobile,60,437
552,Basic,5.99,2022-09-29,2022-10-18,63,Female,Mobile,30,1324
553,Standard,16.49,2022-08-16,2022-12-20,56,Other,Mobile,90,115
554,Basic,5.99,2022-01-30,2023-06-14,55,Male,Mobile,90,80
555,Basic,5.99,2022-02-18,2023-05-26,64,Male,Smart TV,90,43
556,Standard,16.49,2022-07-02,2023-03-01,33,Female,Laptop,90,231
557,Basic,5.99,2022-10-22,2023-03-25,32,Male,Smart TV,30,300
558,Premium,20.99,2021-08-29,2021-12-01,59,Male,Mobile,60,131
559,Premium,20.99,2021-10-26,2022-09-12,27,Female,Laptop,30,7
560,Premium,20.99,2021-08-06,2021-10-03,21,Male,Tablet,60,38
561,Basic,5.99,2022-02-27,2022-11-02,31,Female,Tablet,30,29
562,Basic,5.99,2021-10-31,2022-05-28,19,Female,Smart TV,60,427
563,Premium,20.99,2022-08-22,2023-07-24,37,Male,Tablet,30,82
564,Premium,20.99,2022-02-05,2022-04-03,46,Other,Laptop,30,42
565,Premium,20.99,2023-04-01,2023-06-22,58,Female,Laptop,30,616
566,Premium,20.99,2023-06-05,2023-07-16,32,Female,Desktop,30,624
567,Premium,20.99,2023-02-03,2023-03-17,28,Female,Tablet,60,210
568,Basic,5.99,2022-12-29,2023-03-02,73,Male,Mobile,90,10
569,Basic,5.99,2022-09-23,2023-01-21,19,Male,Desktop,90,5
570,Standard,16.49,2023-04-16,2023-06-25,25,Female,Mobile,90,59
571,Premium,20.99,2022-10-19,2022-11-07,41,Female,Desktop,60,632
572,Premium,20.99,2023-05-04,2023-05-30,15,Other,Mobile,90,325
573,Premium,20.99,2022-04-06,2023-05-27,31,Male,Smart TV,60,249
574,Standard,16.49,2022-03-11,2023-03-21,57,Male,Smart TV,30,111
575,Basic,5.99,2022-06-12,2023-02-22,38,Other,Smart TV,60,71
576,Standard,16.49,2022-03-10,2023-03-07,46,Female,Smart TV,60,96
577,Standard,16.49,2021-08-29,2022-12-02,29,Other,Smart TV,90,117
578,Standard,16.49,2023-02-04,2023-07-21,30,Female,Tablet,60,94
579,Basic,5.99,2022-12-28,2023-02-21,74,Female,Laptop,30,41
580,Basic,5.99,2022-07-25,2022-07-29,40,Other,Tablet,90,32
581,Standard,16.49,2022-10-25,2023-04-20,36,Female,Tablet,60,59
582,Standard,16.49,2022-04-23,2022-10-25,52,Other,Mobile,30,759
583,Premium,20.99,2022-05-22,2022-10-25,15,Other,Tablet,30,215
584,Premium,20.99,2022-10-22,2022-10-27,22,Female,Mobile,30,55
585,Basic,5.99,2023-01-09,2023-03-21,13,Female,Smart TV,60,76
586,Premium,20.99,2022-09-05,2023-07-05,41,Male,Smart TV,30,15
587,Standard,16.49,2022-03-07,2023-05-09,34,Other,Mobile,90,203
588,Premium,20.99,2022-07-06,2022-08-28,34,Other,Smart TV,30,1292
589,Standard,16.49,2022-01-28,2022-03-24,26,Other,Laptop,90,3
590,Standard,16.49,2023-07-08,2023-07-14,46,Male,Mobile,90,6257
591,Standard,16.49,2021-08-13,2022-10-14,49,Female,Smart TV,30,1133
592,Standard,16.49,2022-04-12,2022-05-02,27,Female,Mobile,90,336
593,Standard,16.49,2022-08-10,2023-07-27,32,Female,Smart TV,60,873
594,Basic,5.99,2022-06-21,2022-08-20,34,Other,Tablet,30,0
595,Basic,5.99,2022-08-28,2023-05-03,53,Male,Tablet,90,87
596,Premium,20.99,2022-11-07,2023-03-09,49,Other,Laptop,60,120
597,Standard,16.49,2021-07-30,2022-05-14,34,Male,Tablet,30,336
598,Standard,16.49,2022-08-04,2022-10-13,33,Female,Laptop,90,207
599,Basic,5.99,2023-02-12,2023-07-02,61,Other,Laptop,30,6
600,Basic,5.99,2022-10-20,2023-07-10,59,Male,Tablet,30,8
601,Premium,20.99,2021-09-23,2023-03-22,28,Female,Laptop,30,285
602,Standard,16.49,2022-01-22,2022-04-27,33,Male,Smart TV,30,208
603,Basic,5.99,2023-04-15,2023-05-15,23,Female,Smart TV,90,619
604,Premium,20.99,2022-06-16,2022-09-22,84,Male,Smart TV,60,210
605,Standard,16.49,2023-02-01,2023-07-07,16,Male,Mobile,30,70
606,Standard,16.49,2022-09-26,2023-07-27,29,Male,Laptop,30,1289
607,Premium,20.99,2022-01-28,2022-12-25,38,Other,Smart TV,60,137
608,Premium,20.99,2023-02-27,2023-04-17,95,Female,Smart TV,60,1054
609,Basic,5.99,2023-02-20,2023-02-25,32,Female,Tablet,90,83
610,Premium,20.99,2022-06-05,2022-08-30,21,Female,Mobile,60,99
611,Standard,16.49,2022-12-30,2023-02-24,26,Male,Mobile,90,81
612,Basic,5.99,2023-01-23,2023-05-27,29,Female,Smart TV,30,103
613,Basic,5.99,2023-01-01,2023-03-08,63,Other,Tablet,30,89
614,Premium,20.99,2023-03-08,2023-05-11,42,Male,Laptop,30,159
615,Premium,20.99,2021-10-07,2022-05-09,20,Male,Tablet,60,93
616,Premium,20.99,2022-12-11,2023-06-14,32,Other,Smart TV,30,433
617,Premium,20.99,2021-08-26,2021-09-16,61,Male,Smart TV,30,25
618,Premium,20.99,2022-09-07,2022-12-01,13,Male,Smart TV,30,57
619,Premium,20.99,2021-10-10,2022-06-01,28,Male,Mobile,90,140
620,Premium,20.99,2021-11-08,2022-03-23,54,Other,Smart TV,60,16
621,Standard,16.49,2021-10-16,2022-11-21,29,Female,Tablet,30,252
622,Basic,5.99,2023-07-24,2023-07-27,34,Female,Smart TV,60,304
623,Standard,16.49,2022-08-02,2022-12-23,16,Female,Smart TV,90,51
624,Standard,16.49,2022-02-10,2022-11-11,17,Other,Mobile,90,88
625,Basic,5.99,2022-06-15,2022-12-27,41,Female,Smart TV,60,52
626,Premium,20.99,2022-07-15,2022-09-11,45,Female,Smart TV,30,173
627,Standard,16.49,2021-12-06,2022-06-15,39,Female,Laptop,60,1383
628,Standard,16.49,2022-11-04,2023-03-24,36,Other,Smart TV,60,128
629,Premium,20.99,2022-04-18,2023-04-20,24,Male,Mobile,60,5
630,Premium,20.99,2023-01-31,2023-04-06,28,Male,Tablet,90,126
631,Standard,16.49,2022-01-09,2023-02-22,28,Male,Smart TV,60,377
632,Premium,20.99,2022-11-29,2023-03-05,17,Other,Tablet,90,96
633,Standard,16.49,2023-04-22,2023-06-22,47,Female,Mobile,90,21
634,Basic,5.99,2023-04-17,2023-06-03,30,Male,Smart TV,90,266
635,Standard,16.49,2021-11-20,2022-10-12,55,Female,Desktop,60,185
636,Standard,16.49,2022-12-12,2023-02-24,58,Female,Mobile,30,86
637,Standard,16.49,2022-08-19,2022-11-02,67,Male,Mobile,30,405
638,Standard,16.49,2022-02-06,2022-07-15,37,Male,Mobile,30,1115
639,Premium,20.99,2022-05-30,2022-11-14,53,Female,Mobile,90,96
640,Premium,20.99,2022-09-09,2023-04-21,41,Other,Tablet,60,85
641,Premium,20.99,2023-07-10,2023-07-10,37,Male,Laptop,90,546
642,Premium,20.99,2022-12-23,2023-02-16,23,Female,Smart TV,60,26
643,Basic,5.99,2022-11-22,2023-06-09,56,Female,Mobile,90,846
644,Basic,5.99,2022-06-05,2022-12-08,84,Female,Desktop,90,67
645,Basic,5.99,2022-08-13,2023-04-01,38,Other,Mobile,90,205
646,Standard,16.49,2022-07-08,2023-07-02,56,Female,Mobile,30,710
647,Basic,5.99,2022-03-03,2023-04-28,32,Female,Tablet,30,937
648,Standard,16.49,2022-09-24,2022-12-30,46,Male,Tablet,90,117
649,Premium,20.99,2021-09-08,2022-06-01,29,Female,Laptop,60,1136
650,Premium,20.99,2023-01-02,2023-04-16,39,Male,Laptop,30,54
651,Standard,16.49,2022-03-26,2022-04-10,33,Male,Desktop,30,561
652,Standard,16.49,2021-09-10,2023-02-19,39,Female,Mobile,30,1236
653,Premium,20.99,2023-02-24,2023-07-10,58,Other,Smart TV,30,806
654,Basic,5.99,2022-09-19,2022-12-14,57,Female,Mobile,60,44
655,Basic,5.99,2022-02-08,2022-06-23,45,Female,Tablet,60,95
656,Premium,20.99,2022-11-17,2023-07-28,17,Female,Desktop,30,150
657,Basic,5.99,2021-11-25,2022-03-25,64,Female,Laptop,90,1416
658,Premium,20.99,2022-08-09,2022-11-10,28,Male,Mobile,60,96
659,Standard,16.49,2022-05-30,2022-09-25,22,Male,Tablet,60,9199
660,Premium,20.99,2023-01-01,2023-01-31,41,Female,Smart TV,60,72
661,Premium,20.99,2023-06-14,2023-06-29,93,Female,Smart TV,30,229
662,Premium,20.99,2022-07-09,2022-09-24,44,Female,Smart TV,30,232
663,Standard,16.49,2022-03-29,2022-10-10,38,Other,Smart TV,90,91
664,Basic,5.99,2021-09-22,2023-01-07,38,Female,Mobile,60,8994
665,Basic,5.99,2021-12-28,2023-06-30,18,Female,Tablet,90,464
666,Basic,5.99,2023-02-03,2023-06-30,31,Male,Tablet,90,188
667,Premium,20.99,2022-01-05,2022-12-12,82,Female,Desktop,30,219
668,Basic,5.99,2023-03-18,2023-05-04,41,Female,Laptop,90,374
669,Standard,16.49,2023-04-21,2023-06-17,25,Female,Desktop,90,3
670,Premium,20.99,2023-05-15,2023-07-10,46,Male,Mobile,60,514
671,Basic,5.99,2021-10-01,2023-01-09,28,Other,Mobile,30,16
672,Premium,20.99,2023-02-13,2023-03-20,46,Male,Laptop,30,74
673,Premium,20.99,2022-05-04,2023-04-27,42,Female,Smart TV,30,115
674,Standard,16.49,2023-02-16,2023-03-24,38,Male,Mobile,90,272
675,Standard,16.49,2021-10-02,2023-03-20,62,Other,Smart TV,30,79
676,Basic,5.99,2021-11-06,2022-07-17,44,Female,Mobile,90,103
677,Standard,16.49,2022-11-07,2023-07-24,37,Male,Desktop,60,864
678,Basic,5.99,2023-01-30,2023-02-06,16,Other,Laptop,30,141
679,Premium,20.99,2022-01-20,2023-03-02,43,Male,Smart TV,60,7904
680,Premium,20.99,2022-08-28,2023-04-12,44,Male,Smart TV,30,64
681,Standard,16.49,2022-02-25,2022-04-04,17,Female,Desktop,60,118
682,Standard,16.49,2023-01-30,2023-07-08,63,Male,Tablet,30,119
683,Standard,16.49,2021-08-29,2023-05-28,27,Female,Mobile,60,183
684,Basic,5.99,2023-01-01,2023-05-09,50,Male,Mobile,60,1097
685,Standard,16.49,2023-07-10,2023-07-12,74,Female,Mobile,90,45
686,Standard,16.49,2023-04-04,2023-07-05,13,Female,Mobile,60,1241
687,Standard,16.49,2022-08-05,2022-09-26,61,Male,Tablet,90,213
688,Standard,16.49,2022-01-14,2022-11-02,20,Other,Mobile,60,856
689,Standard,16.49,2023-06-03,2023-07-18,88,Male,Mobile,60,90
690,Premium,20.99,2022-10-07,2023-03-22,92,Female,Laptop,30,475
691,Standard,16.49,2022-10-12,2023-04-09,61,Male,Smart TV,30,149
692,Premium,20.99,2023-07-07,2023-07-17,38,Female,Mobile,30,27
693,Standard,16.49,2021-11-14,2023-05-24,52,Male,Mobile,30,97
694,Standard,16.49,2022-04-16,2023-04-29,22,Female,Laptop,30,200
695,Basic,5.99,2022-10-06,2023-01-16,21,Other,Desktop,60,302
696,Basic,5.99,2021-11-15,2022-01-23,30,Other,Tablet,30,12
697,Premium,20.99,2022-11-02,2023-01-01,58,Male,Smart TV,60,15
698,Standard,16.49,2022-08-22,2023-03-17,21,Other,Mobile,90,138
699,Standard,16.49,2022-11-03,2023-05-23,28,Female,Desktop,90,122
700,Premium,20.99,2023-05-16,2023-05-22,62,Female,Smart TV,60,972
701,Basic,5.99,2023-07-08,2023-07-12,48,Male,Tablet,30,74
702,Standard,16.49,2022-06-06,2023-01-11,52,Female,Mobile,30,153
703,Standard,16.49,2023-02-19,2023-04-30,28,Female,Laptop,60,28
704,Premium,20.99,2023-05-11,2023-05-19,25,Male,Tablet,60,119
705,Premium,20.99,2021-08-24,2022-10-07,57,Male,Tablet,60,21
706,Standard,16.49,2023-05-17,2023-06-19,21,Female,Desktop,30,1396
707,Premium,20.99,2022-10-02,2022-11-26,45,Female,Laptop,60,127
708,Premium,20.99,2022-08-14,2023-01-17,56,Male,Mobile,30,710
709,Premium,20.99,2022-11-23,2023-07-07,42,Female,Smart TV,30,40
710,Premium,20.99,2022-05-04,2023-03-16,39,Female,Smart TV,30,139
711,Standard,16.49,2022-08-09,2022-12-09,22,Female,Smart TV,30,33
712,Standard,16.49,2022-08-18,2023-04-25,41,Male,Mobile,90,1045
713,Standard,16.49,2023-03-23,2023-05-12,28,Male,Desktop,30,113
714,Standard,16.49,2022-07-08,2022-08-29,34,Female,Smart TV,60,31
715,Standard,16.49,2023-04-02,2023-05-19,39,Male,Mobile,30,702
